	mac_name	address	address2	score	link	num_review	reviews	scores	dates
65	스타벅스 남양주진접DT점	경기 남양주시 진접읍 금강로 1477	(지번) 진접읍 장현리 230-6	3.2	https://place.map.kakao.com/1944811832#review	10	['음 ㅠ 청소 상태가 너무 아쉬워요  테이블 및 바닥에 부스러기들과 치워지지 않은 수 많은 컵들 ;;;;', '보통이에요', '오전에는 조용하고 좋지만 오후 1시 이후부턴 난장이라고 보면됨', '좋아요', '별루임', '음 ㅠ 청소 상태가 너무 아쉬워요  테이블 및 바닥에 부스러기들과 치워지지 않은 수 많은 컵들 ;;;;']	['2', '3', '1', '4', '1', '2']	['2020.06.06.', '2018.05.19.', '2017.09.28.', '2017.09.25.', '2017.09.25.', '2020.06.06.']
66	스타벅스 수원인계DT점	경기 수원시 팔달구 인계로94번길 3 1, 2층	(지번) 인계동 1019	0.0	https://place.map.kakao.com/1222115778#review	0	[]	[]	[]
67	스타벅스 의정부녹양DT점	경기 의정부시 비우로 119	(지번) 가능동 93-1	3.9	https://place.map.kakao.com/27311408#review	15	['친절하고 자리도 많아요~', '카페라떼.', 'Drive thru', '20180811', '좋아요', '친절하고 자리도 많아요~', '카페라떼.', 'Drive thru', '20180811', '드라이브쓰루이고넓어서~~~']	['5', '3', '3', '2', '4', '5', '3', '3', '2', '5']	['2019.04.19.', '2019.01.18.', '2018.10.02.', '2018.08.11.', '2017.10.01.', '2019.04.19.', '2019.01.18.', '2018.10.02.', '2017.09.26.']
68	스타벅스 신영통DT	경기 화성시 영통로 43	(지번) 반월동 163-3	4.2	https://place.map.kakao.com/27332484#review	11	['시원하고 여유로운 분위기가 좋아요! 엄청 넓은 편은 아니지만 답답하지 않았어요^^ 음료도 맛있었구요!', '널널하고 조용하고 좋아요', '조금 좁아요..', '시원하고 여유로운 분위기가 좋아요! 엄청 넓은 편은 아니지만 답답하지 않았어요^^ 음료도 맛있었구요!']	['4', '5', '3', '4']	['2020.06.18.', '2018.08.26.', '2017.10.01.']
69	스타벅스 화성병점DT점	경기 화성시 효행로 1015	(지번) 진안동 873-4	3.1	https://place.map.kakao.com/568704719#review	8	['자허블 최고임묘 꼬우면 DT하셈묘', '개별루. 테이블이 몇개인데..  바지에 지릴뻔 ㅠㅠ 소변기 좌변기 각1개. 개적음  ㅎㅎ', '넓고 화장실이 안에 있어서 좋음', 'slow staff', '다들 친절하시고 좋아요', '자허블 최고임묘 꼬우면 DT하셈묘']	['5', '1', '5', '2', '4', '5']	['2020.04.19.', '2019.10.12.', '2019.07.09.', '2018.07.22.', '2017.11.10.', '2020.04.19.']
70	스타벅스 양주광사DT점	경기 양주시 부흥로 1872	(지번) 광사동 342-7	4.3	https://place.map.kakao.com/653981072#review	3	"['토욜 저녁 6시에 갔는데 주차 자리도 넉넉하고 매장에 사람도 너무 많지도 않고 딱이었어요! :)', ""역시 '스벅'은 어디를 가도 기본은 한다."", '주차장이 넓고 넉넉해서 아주 훌륭합니다 ']"	['5', '3', '5']	['2020.06.13.', '2018.11.02.', '2018.08.23.']
71	스타벅스 경기광주송정DT점	경기 광주시 경안천로 118	(지번) 송정동 12-12	4.3	https://place.map.kakao.com/1335700513#review	3	['인테리어 ', '주차 공간이 적어영~', '뷰도 좋고 주차도 좋고 매장도 포근하니 좋네요']	['4', '4', '5']	['2020.06.19.', '2020.01.12.', '2019.12.19.']
72	스타벅스 경기광주쌍령DT	경기 광주시 경충대로 1445	(지번) 쌍령동 168	5.0	https://place.map.kakao.com/588366164#review	4	['친절하고 주차자리 10자리 정도 있어요 1층은 좁지만 2층이 넓어요', '좋아용', '이용하기 좋네요', '멋진매장이네요. 커피 한잔에 휴식을 ㅎㅎ']	['5', '5', '5', '5']	['2020.05.17.', '2020.03.25.', '2020.03.10.', '2020.03.10.']
73	스타벅스 동탄능동DT점	경기 화성시 동탄지성로 203	(지번) 능동 471-7	5.0	https://place.map.kakao.com/1848298366#review	3	['자리도 많고 친절해용', '여자친구랑 엘레베이터 이용 3층가서 이야 좋다하고 바깥에 바라보면서 맛있게먹었는데 계단타고 내려오면서 2층 전경이 창문이 훨씬 컸었나 시야방해가 없었음 기억에. 쨌든 2층이 더 좋다는걸 깨닫고 앗 하고 웃으며 내려온 추억이 있는곳.', '최고예요']	['5', '5', '5']	['2019.12.09.', '2019.07.20.', '2018.06.26.']
74	스타벅스 용인상하DT점	경기 용인시 기흥구 중부대로 771	(지번) 상하동 246-1	4.0	https://place.map.kakao.com/711936960#review	2	['직원분들의 고객대응 부분이 조금 아쉽습니다 신기하게 드라이브쓰루는 친절한데 방문주문시는 아쉬운 부분이 있네요 근처 동백점이 더 친절해서 기분 좋아요', '미세먼지, 초미세먼지 측정기와 자동 공기청정시스템이 갖춰져 있어서 내부 공기질이 좋습니다. 신축이라 깨끗하고 내부도 넓고 괜찮아요. 다만 콘센트는 큰테이블 한곳외에는 없습니다. 현금받지 않는 매장입니다.']	['3', '5']	['2019.11.28.', '2019.11.17.']
75	스타벅스 용인시청DT	경기 용인시 처인구 중부대로 1130	(지번) 삼가동 197-7	3.7	https://place.map.kakao.com/935742945#review	13	"['좋아요', '다른분들 다 좋으신데 키작고 나이 좀 있으신 여자분 주문받을때 진짜 별로였습니다. 매번 그러시던데 좀 고치세요', '여기 나이 든 여자 직원 매우 불친절. 서른쯤 돼 보임.', '최고예요', '다른 스벅이 굉장히 친절해서 그런지 이곳은 주문 받을 때 묘하게 기분이 별로였습니다. 물론 제 주문을 받은 아주머니 같은 스타일의 젊은 여성 직원 한 명의 문제일 수도 있겠으나 고객의 입장에서 그렇게 이해해주지는 않죠..', '좋아요', '다른분들 다 좋으신데 키작고 나이 좀 있으신 여자분 주문받을때 진짜 별로였습니다. 매번 그러시던데 좀 고치세요', '여기 나이 든 여자 직원 매우 불친절. 서른쯤 돼 보임.', '최고예요', '다른 스벅이 굉장히 친절해서 그런지 이곳은 주문 받을 때 묘하게 기분이 별로였습니다. 물론 제 주문을 받은 아주머니 같은 스타일의 젊은 여성 직원 한 명의 문제일 수도 있겠으나 고객의 입장에서 그렇게 이해해주지는 않죠..', '좋아요', '다른분들 다 좋으신데 키작고 나이 좀 있으신 여자분 주문받을때 진짜 별로였습니다. 매번 그러시던데 좀 고치세요', '여기 나이 든 여자 직원 매우 불친절. 서른쯤 돼 보임.', '최고예요', '다른 스벅이 굉장히 친절해서 그런지 이곳은 주문 받을 때 묘하게 기분이 별로였습니다. 물론 제 주문을 받은 아주머니 같은 스타일의 젊은 여성 직원 한 명의 문제일 수도 있겠으나 고객의 입장에서 그렇게 이해해주지는 않죠..', '휘핑인심 야박한 곳', ""It's Starbucks but with a lot of seating including tables outside (although it's on a busy street)."", '직원분들 친절하세요. ', '용인시내 스타벅스보다 샌드위치 종류 많아서 좋음 주말에는 손님 많음 직원들 친절함 그러나 에어컨 온도를 너무 안지키는 것 같음.  오늘 더운 날도 아니었고 봄가을 날씨였음. 추워서 2층에서 1층으로 내려오고 그래도 추워서 에어컨을 피해 자리를 몇번 옮겼는지 모름. 공부하러 갔는데 결국 1시간 정도 있다가 도저히 계속 있을 수 없어서 나옴. 매장의 온도를 측...']"	['4', '1', '1', '5', '3', '4', '1', '1', '5', '3', '4', '1', '1', '5', '3', '4', '5', '4']	['2020.05.27.', '2020.04.24.', '2020.04.18.', '2020.02.27.', '2019.12.13.', '2020.05.27.', '2020.04.24.', '2020.04.18.', '2020.02.27.', '2019.12.13.', '2020.05.27.', '2020.04.24.', '2020.04.18.', '2020.02.27.', '2019.11.25.', '2019.09.06.', '2018.09.20.', '2018.07.07.']
76	스타벅스 북오산IC DT점	경기 오산시 문시로 109-2	(지번) 외삼미동 327-29	4.3	https://place.map.kakao.com/1967488397#review	3	['ic입구바로전에   커피전문점 드라이빙주문있어서 너무좋습니다 편리합니다', '최고예요', '보통이에요']	['5', '5', '3']	['2020.04.24.', '2020.03.01.', '2020.02.16.']
77	스타벅스 양주덕정역DT점	경기 양주시 독바위로 35	(지번) 덕정동 223-8	4.3	https://place.map.kakao.com/1276632356#review	4	"['20190331 20190419 20190502 20190720 20190819. 20190912 20191001 20191017 20191113 바닐라 토르 화이트 20200223 20200302 20200311 20200316', '최고예요', '친절한 파트너들 맛있는 음료 기분이 좋아지는 곳', ""POUR YOUR HEART INTO IT !!! 19.04.18.  '아이스 아메리카노' 19.05.10.  '돌체 콜드브루'""]"	['4', '5', '5', '3']	['2020.03.16.', '2019.06.06.', '2019.06.06.', '2019.05.10.']
78	스타벅스 오산ICDT점	경기 오산시 원동로 74	(지번) 원동 119-137	3.4	https://place.map.kakao.com/26785162#review	21	['넓직해서 편안하게 커피먹었던곳~', 'Nitro계열 커피 미 판매 매장 ', '그냥 똑같은데 스벅은 걍 평타인 맛으로 가는것임 2층 환기 안되는건 아쉽 벗 낫배드', '쓰레기...병맛 커피...  모카커피는 물탄코코아맛... 아메리카노는 더럽게 맛없음... 세상 이렇게 맛없는커피는처음.. 편의점 기성 커피가 나을듯... 그래도 스타벅스라고 와서 좋다고 큰목소리로 떠들면서 좋와죽음... 난 다신 않옴..', '그냥 스벅은 스벅일 뿐.. 다른건 없음 다만 오산IC 앞이기 때문에 주말에는 특히나 시끄럽고 복잡함! 직원들한테 헬 난이도 일 듯.. ', '넓직해서 편안하게 커피먹었던곳~', 'Nitro계열 커피 미 판매 매장 ', '그냥 똑같은데 스벅은 걍 평타인 맛으로 가는것임 2층 환기 안되는건 아쉽 벗 낫배드', '쓰레기...병맛 커피...  모카커피는 물탄코코아맛... 아메리카노는 더럽게 맛없음... 세상 이렇게 맛없는커피는처음.. 편의점 기성 커피가 나을듯... 그래도 스타벅스라고 와서 좋다고 큰목소리로 떠들면서 좋와죽음... 난 다신 않옴..', '불친절하고 다른 지점이 비해 맛이 없음 전체적으로 맛이 밍밍하거나 아니면 너무 달고 세거나 둘 중 하나임 특히 아이스커피는 먹지마시길 사약 먹는줄;', '카푸치노는 만들줄 모르는 것 같았음.', '주차의 용이함과 자동차에서도 간편하게 구매 가능함이 좋다', '불친절하고 다른 지점이 비해 맛이 없음 전체적으로 맛이 밍밍하거나 아니면 너무 달고 세거나 둘 중 하나임 특히 아이스커피는 먹지마시길 사약 먹는줄;']	['4', '4', '5', '1', '3', '4', '4', '5', '1', '1', '4', '1']	['2020.06.17.', '2020.04.30.', '2020.04.15.', '2020.02.01.', '2020.01.02.', '2020.06.17.', '2020.04.30.', '2020.04.15.', '2019.10.28.', '2018.01.01.', '2017.09.26.']
79	스타벅스 용인김량장DT점	경기 용인시 처인구 백옥대로 1174	(지번) 김량장동 177-1	4.4	https://place.map.kakao.com/309052056#review	13	['주차공간도 넓고, 예쁘고 크고 좋아요~', '별로 불친절.. ', '이 집 자바칩은 좀 별루임. 나머진 쵝오', '최고예요', '위치 주차 다 좋으나 한명이 두자리 세자리씩 자리차지하고있는 카공족들때문에 자리가 올때마다 부족함 그렇게 카페에서 공부하고 있으면 뭐 좀 있어보이는줄아는데 굉장히 이기적으로 보임 ', '주차공간도 넓고, 예쁘고 크고 좋아요~', '별로 불친절.. ', '이 집 자바칩은 좀 별루임. 나머진 쵝오', '드라이브쓰루만 이용해서 실내는 안가봤는데  늘 친절하고 좋아요.', '주차장 넓고 매장 인테리어도 아주 최고!!', '주차장 엄청 넓고 내부도 넓어서 좋아요. 위치가 좋아서 약속 잡기도 매우 좋구요, 2충은 도로에 지나다니는 차 보면서 커피 마시기 좋아요. 자주 올 거 같음.', '진짜진짜 너무 좋아요!! 인테리어도 예쁘고 주차도 넓고 너무 멋져요! ', '주차도 편하고, 매장도 너무 멋진거 같아요~']	['5', '2', '4', '5', '1', '5', '2', '4', '5', '5', '5', '5', '5']	['2020.06.09.', '2020.06.09.', '2020.01.29.', '2019.12.27.', '2019.12.02.', '2020.06.09.', '2020.06.09.', '2020.01.29.', '2019.10.30.', '2019.10.23.', '2019.09.26.', '2019.09.18.', '2019.09.18.']
80	스타벅스 동두천DT	경기 동두천시 평화로 2254	(지번) 지행동 475-1	3.4	https://place.map.kakao.com/598016935#review	5	['20200503', '토피넛라떼 & 호두당근케이크.', '동두천 유일의 커피 맛집 주차장에 차가 많다', '최고예요']	['3', '3', '5', '5']	['2020.05.03.', '2019.01.29.', '2017.09.01.', '']
81	스타벅스 이천사음DT점	경기 이천시 경충대로 3045	(지번) 사음동 572-1	4.3	https://place.map.kakao.com/1748741751#review	3	['최고예요', '아랫분 의견애 공감합니다']	['5', '4']	['2019.09.12.', '2019.02.04.']
82	스타벅스 인천강화DT점	인천 강화군 강화읍 강화대로 343	(지번) 강화읍 갑곳리 203-10	5.0	https://place.map.kakao.com/2134059941#review	1	['최고예요']	['5']	['2020.01.08.']
83	스타벅스 오산갈곶DT점	경기 오산시 경기대로 50 B동	(지번) 갈곶동 244-3	4.0	https://place.map.kakao.com/1381220898#review	1	['자주 찾는 곳! 플로랄 더블샷 두 잔! 레시피가 같은데 색이 다르네요. 그치만 두 잔 다 맛은 꿀 맛♥']	['4']	['2019.07.26.']
84	스타벅스 평택서정DT점	경기 평택시 경기대로 1353	(지번) 서정동 813-2	4.8	https://place.map.kakao.com/1579856452#review	4	['최고예요', '매장이 깔끔하고 넓어서 좋아요. 인테리어도 예쁘고요. 다만 주차할 자리는 거의 없는 것 같더라고요. ', '송탄쪽에서 화장실 딸린 곳이 몇없는데 여긴 있음', '직원분들이 친절하시고 자리가 쾌적합니다.']	['5', '5', '4', '5']	['2020.06.14.', '2020.05.27.', '2020.04.21.', '2020.01.22.']
85	스타벅스 이천증포DT점	경기 이천시 이섭대천로 1443	(지번) 증포동 217-5	3.0	https://place.map.kakao.com/1203263894#review	2	['20200607']	['3']	['2020.06.07.']
86	스타벅스 평택안중DT점	경기 평택시 안중읍 서동대로 1459	(지번) 안중읍 현화리 649-4	3.0	https://place.map.kakao.com/1254521785#review	2	['장점 직원들이 친절함 주차공간 넓음(10대이상) 새로생겨 깨끗함  단점 시골에위치 평소에는 조용하지만 가끔식 아기들도 와서 시끄러움', '음료 만들어놓고 주지도 않네요.. ']	['5', '1']	['2020.06.11.', '2020.05.31.']
87	스타벅스 안성공도DT점	경기 안성시 공도읍 서동대로 4489	(지번) 공도읍 마정리 147-8	5.0	https://place.map.kakao.com/1075072637#review	4	['사회적 거리두기 좋습니다 ㅎㅎ', '임시로 영업시간 변경되었어요 코로나때문인듯', '좋네요', '안성에 스타벅스 DT 또 생겼네요. 정말 커피마시기 좋네요. 웅장하고 멋져요.']	['5', '5', '5', '5']	['2020.04.20.', '2020.02.24.', '2019.09.18.', '2019.08.26.']
88	스타벅스 안성석정DT점	경기 안성시 중앙로 308	(지번) 석정동 254-3	2.5	https://place.map.kakao.com/186140202#review	4	['주차 자리가 모자랍니다. 대부분 학생들인데 외부차량 관리를 해서 자리가 여유 있다면 더 잘 이용하겠어요. ', '다른 지역 스타벅스는 커피 맛있던데 여기는 쓴맛나는 맹물맛', '여자점원 싸가지없네요 기분배림 안가이제 ㅋ', '최고예요']	['3', '1', '1', '5']	['2020.06.04.', '2019.07.29.', '2019.01.12.', '2019.01.01.']
89	스타벅스 평택죽백DT	경기 평택시 만세로 1707	(지번) 죽백동 479-7	5.0	https://place.map.kakao.com/1618383430#review	0	[]	[]	[]
90	스타벅스 여주DT점	경기 여주시 세종로 358	(지번) 점봉동 429-1	5.0	https://place.map.kakao.com/486864707#review	1	['굿즈 사기 최적화 된 장소']	['5']	['2020.01.31.']
91	스타벅스 당진시곡DT점	충남 당진시 서해로 6283	(지번) 시곡동 67	0.0	https://place.map.kakao.com/1995343223#review	0	[]	[]	[]
